Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Cubiertos;Ambientes;Dormitorios;Baños;URL;Antiguedad;Descripcion_Breve;Visitas_Count;Visto_Estado
argenprop;palermo;Departamento;2 AMB - CON BALCON TERRAZA - MUY LUMINOSO;750000;140000;Soler al 3600;40;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--18896372;50;"2 amb con balcon terraza al frente - muy luminoso - living comedor - cocina aparte a gas - lavadero separado -dormitorio con placard - baño completo - 40m2 cubiertos 17m2 descubiertos expensas: $160.000 abl: $14.000 aysa: $20.000 requisitos: garantía con propiedad inmueble en caba demostración de ingresos 1 mes de adelanto 1 mes de deposito ""para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos por gestoría de informes."" (Art. 4 - ley 5859) ""el edificio no cuenta con accesibilidad para personas con movilidad reducida"" (ley 5115 c.A.B.A.) Cucicba n.M. 6657 fb negocios inmobiliarios av. Forest 384 / tel. Horario telefónico: lunes a viernes: 11 hs. A 17 hs. Whatsapp: instagram: @fbneginmobiliarios facebook: fb negocios inmobiliarios";300;Visto
argenprop;palermo;Departamento;2 ambientes muy luminoso en Palermo;750000;120000;Uriarte 2200, Piso 6;40;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-palermo-nuevo-2-ambientes--3917223;40;Departamento de 2 ambientes al frente con balcón corrido. Super luminoso. Alquiler con contrato a dos años con ajuste trimestral por ipc. Sin muebles.;300;Visto
argenprop;palermo;Departamento;Palermo, venta departamento, 2 ambientes al frente balcón;690000;200000;Paraguay al 4500;41;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--18938530;45;Palermo, 2 ambientes al frente con balcón, totalmente equipados, cocina, baño completo, lavadero independiente, pisos de madera, calefacción individual, por estufas eléctricas y calefón para el agua caliente en la cocina. Equipamiento completo de living comedor cocina, dormitorio.;200;Visto
argenprop;palermo;Departamento;Excelente Monoambiente amplio y luminoso en Palermo;500000;130000;Guatemala 4200, Piso 7;35;;;1;https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18987448;20;Ubicado en una de las zonas más buscadas de palermo, sobre la calle guatemala al 4200, este departamento combina ubicación estratégica, comodidad y luminosidad en un entorno ideal tanto para vivir como para trabajar. La propiedad se encuentra en un sector con excelente conectividad y servicios. A pocas cuadras de av. Santa fe, av. Scalabrini ortiz y av. Coronel diaz, con múltiples líneas de colectivo, cercanía al subte línea d y acceso rápido a distintos puntos de la ciudad. Rodeado de cafés, restaurantes, comercios, espacios verdes y toda la vida urbana característica del barrio, pero en una cuadra tranquila que permite disfrutar del día a día con comodidad. El edificio, de aproximadamente 20 años de antigüedad, presenta una estética moderna y un muy buen estado de mantenimiento. Es apto profesional y pet friendly, lo que amplía las posibilidades de uso y lo convierte en una opción muy versátil. El departamento se encuentra en un 7° piso al contrafrente, lo que garantiza silencio, gran luminosidad y una vista abierta que se disfruta especialmente desde su balcón. Se trata de un monoambiente amplio y muy bien distribuido, con cocina incorporada, placard y baño completo. La unidad se destaca por su excelente estado, su funcionalidad y la cantidad de luz natural que recibe durante todo el día. Una oportunidad ideal para quienes buscan vivir o trabajar en una ubicación privilegiada, en un espacio cómodo, luminoso y listo para habitar. Condiciones de alquiler: contrato de 2 años actualización trimestral según ipc demostración de ingresos garantía propietaria o seguro de caución;200;Visto
argenprop;palermo;Departamento;AV. SCALABRINI ORTIZ 2600, ALQUILER DEPARTAMENTO DE DOS AMBIENTES;650000;150000;AV. SCALABRINI ORTIZ 2600, Piso 2;40;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-botanico-2-ambientes--18890549;45;"-Excelente departamento de dos ambientes en palermo, a pocos metros del jardin botanico. -Muy buena unidad, en un segundo piso a la calle, todo luz y sol. -Impecable living/comedor, con salida a balcon al frente. Pisos de parquet -dormitorio al pulmon de edificio, con placard empotrado y pisos parquet -cocina independiente, con alacenas y bajo mesada. Cocina a gas. Agua caliente por calefon. -Baño completo, con bañera, bidet y vanitory, de epoca y en perfecto funcionamiento. -Edificio de epoca, super bien mantenido. Construcción sólida. -Ubicación de privilegio, cerca de todos los medios de transporte (subte ""d"", tren ""san martin"" y metrobús). -Entrevistas sin compromiso de compra. El departamento se entrega pintado a nuevo";191;Visto
argenprop;palermo;Departamento;EXCELENTE UBICACION - RECIEN PINTADO - BALCON - TODO LUZ - AMBIENTES AMPLIOS;570000;170000;Av Santa Fe 3900, Piso 4;43;;1;;https://www.argenprop.com/departamento-en-alquiler-en-botanico-2-ambientes--2998585;50;"Excelente ubicacion frente al jardin botanico. Zoologico. Plaza italia. A mts de la linea del subte d. Lineas de colectivo. Depto al frente con balcon. Muy luminoso. Recien pintado.Todo luz. * Las medidas expresadas son aproximadas y los metros reales surgen del titulo de propiedad. “Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"".- Sigma propiedades ® consultora - inmobiliaria - estudio jurídico telef: /2116 - wpp: lunes a viernes 9:30 a 12:30 y 15:00 a 18:00 titular: adrián giménez mat. Cucicba nro: 2682";175;Visto
argenprop;palermo;Departamento;Monoambiente al frente en Palermo;450000;120000;Cabello 3300, Piso 6;23;;;1;https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18636885;40;[Mel-13209] se trata de un monoambiente pequeño de 26 m2 cubiertos con balcón corrido al frente, consta de 1 baño completo y una cocina tipo kitchenette con puertas rebatibles. Agua caliente con calefón marca longvie. Requisitos: contrato 24 meses ajuste cuatrimestral por ipc garantía propietaria caba o póliza de seguro de caución no se permiten mascotas ambientes: monoambiente (4.7x3.3) servicios: cloacas mel, 50 años concretando sueños nota importante/relevante: las descripciones, fotos, medidas del inmueble, precios, valores de expensas, impuestos y servicios son aproximados y meramente orientativos, y no obligan contractualmente a mel propiedades srl ni resultan vinculantes. Matriculados: julia mel matricula nº 52 maría eva parada matricula nº 251 raúl mel matricula nº 883;175;Visto
argenprop;palermo;Departamento;Alquiler en Palermo - Monoambiente con Balcon Terraza con Ubicación Inmejorable;690000;140000;Santos Dumont 2395;27;;;1;https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18347582;0;Alquiler en palermo - monoambiente con balcon terraza con ubicación inmejorable a estrenar en esq santos dumont y av. Cabildo, zona de palermo, caba. Departamento monoambiente de 33 m2 totales con gran balcón y de 6 m2 que le da mucha luz y aire. Cuenta con cocina integrada con barra y balcón al frente mirando a la calle santos dumont. Buen baño completo y placard de guardado. Ubicación - palermo: cercano a los bosques de palermo y a los mejores accesos a la ciudad (línea d del subterráneo, ferrocarril mitre, metrobus, y viaducto carranza). Un barrio rodeado de restaurantes, comercios, supermercados y hasta institutos educativos, enmarcado por la zona verde más popular de la ciudad, con sus arboledas, lagos y rosedales. Queres conocer mejor el proyecto? Llamanos y te asesoramos! La propiedad publicada está sujeta a la tramitación del código de oferta de transferencia de inmuebles (coti) según la resolución de afip 2371, así como a cualquier otro trámite requerido por ley. Toda la información y medidas son aproximadas, y están sujetas a verificación con la documentación correspondiente brindadas por la desarrolladora o propietario. Sujeto a disponibilidad. Ezequiel solimano dal pos: matricula caba n 9011 matricula cmcpsi 6289 .;136;Visto
argenprop;palermo;Departamento;Hermoso Departamento de 2 Ambientes con cochera móvil en Palermo;800000;240000;Soler 3700;45;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--18943478;30;Este encantador departamento en alquiler se encuentra ubicado en la calle soler 3700, en el vibrante barrio de palermo, capital federal. Con un precio de ar$800.000, esta propiedad ofrece una excelente oportunidad para quienes buscan disfrutar de una ubicación privilegiada, a pasos de plaza güemes, el jardín botánico y con fácil acceso a las avenidas coronel díaz y santa fe. Su disposición al frente garantiza luminosidad y ventilación, creando un ambiente acogedor y agradable.El departamento cuenta con una superficie total de 45 m², de los cuales 45 m² son cubiertos, distribuidos en 2 ambientes que incluyen un dormitorio, un baño, cocina y un encantador balcón. La propiedad también dispone de cochera cubierta, lo que añade un valor significativo en esta codiciada zona. Con una antigüedad de 30 años, el inmueble se presenta en buenas condiciones y con detalles que lo hacen accesible, incluyendo agua corriente.Las expensas ascienden a ar$240.000, lo cual permite disfrutar de un espacio comodo y funcional. Este departamento es ideal para aquellos que buscan un lugar cómodo y estratégico en uno de los barrios más emblemáticos de la ciudad, sin ser apto profesional, lo que lo convierte en una opción perfecta para vivir. Permite mascotas. Cochera movil seguro de caución;100;Visto
argenprop;palermo;Departamento;Divino Monoambiente en Palermo de 37 Mts;650000;90000;Jose Cabrera 3400;37;;;1;https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18943616;;Monoambiente en alquiler en la codiciada zona de josé cabrera, palermo, capital federal, ideal para quienes buscan un espacio funcional y moderno. Con un precio de ar$650.000, esta propiedad cuenta con un baño completo y placards, brindando la comodidad necesaria para una vida urbana activa. Su ubicación es estratégica, ya que se encuentra a pocos pasos de la avenida córdoba, lo que permite un fácil acceso a diversas opciones de transporte. Además, la cercanía al hospital de niños ricardo gutiérrez y plaza güemes la convierte en una opción perfecta para quienes valoran la accesibilidad a servicios y áreas recreativas.Con una superficie total de 37 m², este monoambiente ofrece un diseño eficiente que incluye cocina y un encantador balcón, ideal para disfrutar de momentos al aire libre. La propiedad se encuentra en un edificio con ascensor y cuenta con servicios de agua corriente, lo que añade un plus a su confort. La disposición contrafrente asegura un ambiente tranquilo, lejos del bullicio de la calle. Las expensas ascienden a ar$90.000, lo que permite una gestión económica adecuada para el inquilino. Esta es una oportunidad única para vivir en una de las zonas más vibrantes de la ciudad. ¡Llámenos para conocer más en detalle esta propiedad! Tel: email: romani propiedades;100;Visto
argenprop;palermo;Departamento;ALQUILER Gran Monoambiente con Cocina Separada. Cerca de Medios de Transporte. Palermo!;590000;140000;Güemes 3700;35;;;1;https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18772379;35;Gran monoambiente con cocina separada con lugar para una mesa y lugar para lavarropas, ambiente muy amplio con un placard muy cómodo. El ambiente da a un balcón al contrafrente a un pulmón muy abierto. Recién pintado, pisos de parquet, muy luminoso el departamento se encuentra en una de las zonas mas lindas de palermo, cerca de todos los medios de transporte, cerca del shopping alto palermo. Bajas expensas. Para no perder;81;Visto
